"count_yr","circle_name","state","num_sacr","lat","lon"
"2006","Cheneyville-Lecompte","LA","1141","31.1","-92.3667"
"2006","Reserve-Bonnet Carre Spillway","LA","1","30.0867","-90.4711"
"2006","Tensas River N.W.R.","LA","2","32.2833","-91.3667"
"2006","Sturbridge","MA","2","42.1372","-72.0976"
"2006","Clinton","MI","0","42.0916","-84.0351"
"2006","Dowagiac","MI","136","41.9667","-86.0833"
"2006","Muskegon","MI","2","43.2167","-86.25"
"2006","Niles","MI","4","41.8274","-86.2832"
"2006","Waterloo State Recreation Area","MI","113","42.3245","-84.2097"
"2006","Jackson County","MS","64","30.4366","-88.7119"
"2006","Noxubee N.W.R.","MS","2","33.2711","-88.7837"
"2006","Highlands Plateau","NC","2","35.0526","-83.1971"
"2006","Morehead City","NC","4","34.759","-76.7094"
"2006","Pettigrew S.P.","NC","2","35.7667","-76.45"
"2006","Cape May","NJ","1","39.0123","-74.8778"
"2006","Cumberland County","NJ","9","39.3325","-75.2004"
"2006","Elmer","NJ","2","39.5834","-75.1428"
"2006","Adams County","OH","1","38.7953","-83.5461"
"2006","Black Swamp","OH","0","41.11","-84.37"
"2006","Cincinnati","OH","3","39.1","-84.3"
"2006","Goll Woods","OH","4","41.552","-84.3483"
"2006","Hamilton-Fairfield","OH","0","39.4004","-84.536"
"2006","Oxford","OH","76","39.5078","-84.7169"
"2006","Paint Creek Area","OH","20","39.2622","-83.445"
"2006","Western Hamilton County","OH","0","39.2065","-84.636"
"2006","Kitchener","ON","1","43.4494","-80.4866"
"2006","Long Point","ON","120","42.6211","-80.3908"
"2006","Curtin","PA","2","40.5667","-76.8333"
"2006","Ace Basin","SC","6","32.6126","-80.4813"
"2006","Clemson","SC","35","34.6346","-82.8364"
"2006","Santee N.W.R.","SC","7","33.5104","-80.408"
"2006","Chattanooga","TN","136","35.104","-85.2292"
"2006","Clay County","TN","0","36.4995","-85.3667"
"2006","Cookeville","TN","32","36.1448","-85.4747"
"2006","Cross Creeks N.W.R.","TN","30","36.476","-87.7528"
"2006","DeKalb County","TN","2","36.02","-85.85"
"2006","Franklin-Coffee County","TN","70","35.302","-86.0567"
"2006","Hickory-Priest","TN","18","36.1926","-86.6634"
"2006","Hiwassee","TN","15761","35.3655","-84.92"
"2006","Nashville","TN","4","36.0545","-86.9287"
"2006","Reelfoot Lake","TN","1","36.4167","-89.3833"
"2006","The Plains","VA","2","38.8","-77.8667"
"2007","Eufaula N.W.R.","AL","63","31.9939","-85.0886"
"2007","Gulf Shores","AL","7","30.3167","-87.6333"
"2007","Wheeler N.W.R.","AL","637","34.6001","-86.8837"
"2007","Magnolia-Lake Columbia","AR","0","33.2684","-93.2832"
"2007","Alafia Banks","FL","200","27.792","-82.3349"
"2007","Aripeka-Bayport","FL","165","28.4667","-82.5833"
"2007","Avon Park A.F. Range","FL","25","27.6501","-81.3167"
"2007","Bradenton","FL","117","27.501","-82.5631"
"2007","Brooksville","FL","165","28.548","-82.3245"
"2007","Cocoa","FL","120","28.3622","-80.7026"
"2007","Corkscrew Swamp Sanctuary","FL","44","26.3666","-81.5217"
"2007","Crystal River","FL","25","28.8712","-82.5776"
"2007","Daytona Beach","FL","6","29.25","-81.1167"
"2007","East Pasco","FL","300","28.3103","-82.2374"
"2007","Econlockhatchee","FL","128","28.7094","-81.1467"
"2007","Emeralda-Sunnyhill","FL","433","28.85","-81.8501"
"2007","Fakahatchee","FL","2","26.1486","-81.4535"
"2007","Fort Pierce","FL","50","27.4177","-80.3828"
"2007","Gainesville","FL","4150","29.6027","-82.3127"
"2007","Hamilton County","FL","8","30.336","-82.7595"
"2007","Jonathan Dickinson S.P.","FL","77","26.9921","-80.1469"
"2007","Kissimmee Valley","FL","290","28.2062","-81.3936"
"2007","Lakeland","FL","329","28.0261","-81.8507"
"2007","Lake Placid","FL","2700","27.2601","-81.3441"
"2007","Lake Wales","FL","226","27.8939","-81.5189"
"2007","Melrose","FL","269","29.748","-81.9929"
"2007","Merritt Island N.W.R.","FL","8","28.6171","-80.6815"
"2007","Myakka River S.P.","FL","188","27.233","-82.236"
"2007","North Pinellas","FL","12","28.0672","-82.7388"
"2007","Peace River","FL","90","26.9243","-82.0474"
"2007","Ponce Inlet","FL","26","29.0623","-81.0073"
"2007","Sarasota","FL","149","27.2841","-82.4976"
"2007","South Brevard County","FL","202","27.8486","-80.55"
"2007","Stuart","FL","93","27.2121","-80.2624"
"2007","Tampa","FL","14","28.0107","-82.4595"
"2007","Ten Thousand Islands","FL","10","25.95","-81.62"
"2007","Venice-Englewood","FL","57","27.0048","-82.3793"
"2007","Wekiva River","FL","114","28.7863","-81.3679"
"2007","West Marion County","FL","61","29.109","-82.2944"
"2007","West Palm Beach","FL","5","26.5672","-80.127"
"2007","West Pasco (New Port Richey)","FL","125","28.2604","-82.6949"
"2007","West Volusia County","FL","260","29.0543","-81.3039"
"2007","Zellwood-Mount Dora","FL","14","28.7309","-81.6062"
"2007","Albany","GA","150","31.4333","-84.4167"
"2007","Atlanta","GA","415","33.9667","-84.6667"
"2007","Dalton","GA","75","34.7667","-84.9667"
"2007","Lake Blackshear","GA","1","31.9621","-83.8839"
"2007","Okefenokee N.W.R.","GA","40","30.8001","-82.1333"
"2007","St. Catherines Island","GA","7","31.6351","-81.1226"
"2007","Cypress Creek","IL","0","37.319","-89.0213"
"2007","Lisle Arboretum","IL","0","41.7518","-87.9738"
"2007","McHenry County","IL","13","42.3203","-88.365"
"2007","Eagle Creek Valley","IN","3","39.9269","-86.3383"
"2007","Elkhart County","IN","12","41.6527","-85.8344"
"2007","Goose Pond","IN","35","38.9678","-87.1864"
"2007","Lafayette","IN","34","40.4605","-86.9157"
"2007","Lake Monroe","IN","4","39.0152","-86.3984"
"2007","McCormick's Creek S.P.","IN","0","39.2863","-86.7268"
"2007","Muscatatuck N.W.R.","IN","0","38.9594","-85.7983"
"2007","Patoka Lake","IN","50","38.4347","-86.6062"
"2007","Pokagon","IN","5","41.6344","-84.9701"
"2007","Terre Haute","IN","1","39.4165","-87.407"
"2007","Willow Slough-Iroquois Preserves","IN","21","40.9819","-87.4894"
"2007","Somerset","KY","12","37.1025","-84.6038"
"2007","Cheneyville-Lecompte","LA","380","31.1","-92.3667"
"2007","Crowley","LA","1","30.1107","-92.3619"
"2007","Lafayette","LA","8","30.1901","-92.1042"
"2007","Natchitoches","LA","6","31.824","-93.0635"
"2007","Albion","MI","4","42.301","-84.679"
"2007","Battle Creek","MI","2","42.3767","-85.2795"
"2007","Berrien Springs","MI","3","42.0167","-86.4167"
"2007","Clinton","MI","7","42.0916","-84.0351"
"2007","Dowagiac","MI","173","41.9667","-86.0833"
"2007","Flint","MI","173","42.8615","-83.8475"
"2007","Gobles","MI","2","42.3091","-85.9703"
"2007","Hartland","MI","16","42.6305","-83.8364"
"2007","Lapeer County","MI","2","43.0014","-83.2428"
"2007","Mecosta County","MI","60","43.6735","-85.3343"
"2007","Monroe","MI","2","41.8731","-83.4425"
"2007","Mount Pleasant","MI","1","43.6256","-84.8484"
"2007","Muskegon Wastewater","MI","9","43.2642","-85.9481"
"2007","Olivet","MI","794","42.4333","-84.9"
"2007","Waterloo State Recreation Area","MI","562","42.3245","-84.2097"
"2007","Arkabutla Lake","MS","66","34.7624","-90.1306"
"2007","Jackson County","MS","66","30.4366","-88.7119"
"2007","Southern Hancock County","MS","1","30.2906","-89.5034"
"2007","Cumberland County","NJ","15","39.3325","-75.2004"
"2007","Montezuma","NY","9","43.0029","-76.731"
"2007","Mohican State Forest","OH","0","40.5818","-82.3042"
"2007","Wooster","OH","1","40.7464","-82.0189"
"2007","Kettle Point","ON","17","43.171","-81.8816"
"2007","Long Point","ON","131","42.6211","-80.3908"
"2007","Napanee","ON","0","44.2222","-76.9103"
"2007","Point Pelee","ON","1","42.0186","-82.5265"
"2007","West Elgin","ON","1","42.6333","-81.5833"
"2007","Curtin","PA","3","40.5667","-76.8333"
"2007","Linesville","PA","1","41.6028","-80.4296"
"2007","Lititz","PA","1","40.2261","-76.3024"
"2007","Santee N.W.R.","SC","3","33.5104","-80.408"
"2007","Cookeville","TN","0","36.1448","-85.4747"
"2007","Crossville","TN","57","35.8621","-85.0169"
"2007","DeKalb County","TN","2","36.02","-85.85"
"2007","Franklin-Coffee County","TN","153","35.302","-86.0567"
"2007","Hiwassee","TN","10525","35.3655","-84.92"
"2007","Knoxville","TN","16","35.9136","-84.0796"
"2007","Reelfoot Lake","TN","2","36.4167","-89.3833"
"2007","Savannah","TN","36","35.1632","-88.1666"
"2007","Baraboo","WI","1146","43.4891","-89.7386"
"2007","Cooksville","WI","5","42.8348","-89.2408"
"2007","Friendship","WI","1","43.9229","-89.8774"
"2007","Grantsburg","WI","5","45.7729","-92.682"
"2007","Madison","WI","1","43.0747","-89.3843"
"2007","Mount Horeb","WI","0","43.0011","-89.7603"
"2007","Nelson","WI","2","44.4315","-91.9524"
"2007","Poynette","WI","0","43.3955","-89.3953"
"2007","Sauk City","WI","90","43.2668","-89.8501"
"2007","Shiocton","WI","0","44.4333","-88.6333"
"2007","Wisconsin Rapids","WI","0","44.3833","-89.8167"
"2008","Eufaula N.W.R.","AL","220","31.9939","-85.0886"
"2008","Gulf Shores","AL","3","30.3167","-87.6333"
"2008","Wheeler N.W.R.","AL","1537","34.6001","-86.8837"
"2008","White River N.W.R.","AR","3","34.3146","-91.121"
"2008","Alafia Banks","FL","210","27.792","-82.3349"
"2008","Aripeka-Bayport","FL","130","28.4667","-82.5833"
"2008","Avon Park A.F. Range","FL","121","27.6501","-81.3167"
"2008","Bradenton","FL","30","27.501","-82.5631"
"2008","Brooksville","FL","315","28.548","-82.3245"
"2008","Cocoa","FL","77","28.3622","-80.7026"
"2008","Corkscrew Swamp Sanctuary","FL","20","26.3666","-81.5217"
"2008","Crystal River","FL","19","28.8712","-82.5776"
"2008","Daytona Beach","FL","4","29.25","-81.1167"
"2008","East Pasco","FL","400","28.3103","-82.2374"
"2008","Econlockhatchee","FL","231","28.7094","-81.1467"
"2008","Emeralda-Sunnyhill","FL","603","28.85","-81.8501"
"2008","Fakahatchee","FL","2","26.1486","-81.4535"
"2008","Fort Pierce","FL","84","27.4177","-80.3828"
"2008","Gainesville","FL","5200","29.6027","-82.3127"
"2008","Hamilton County","FL","22","30.336","-82.7595"
"2008","Jonathan Dickinson S.P.","FL","51","26.9921","-80.1469"
"2008","Kissimmee Valley","FL","368","28.2062","-81.3936"
"2008","Lakeland","FL","287","28.0261","-81.8507"
"2008","Lake Placid","FL","1500","27.2601","-81.3441"
"2008","Lake Wales","FL","170","27.8939","-81.5189"
"2008","Long Pine Key","FL","2","25.3568","-80.7186"
"2008","Melrose","FL","1200","29.748","-81.9929"
"2008","Merritt Island N.W.R.","FL","4","28.6171","-80.6815"
"2008","Myakka River S.P.","FL","224","27.233","-82.236"
"2008","North Pinellas","FL","13","28.0672","-82.7388"
"2008","Peace River","FL","120","26.9243","-82.0474"
"2008","Ponce Inlet","FL","30","29.0623","-81.0073"
"2008","Sarasota","FL","168","27.2841","-82.4976"
"2008","South Brevard County","FL","103","27.8486","-80.55"
"2008","STA5-Clewiston","FL","19","26.516","-80.916"
"2008","Stuart","FL","63","27.2121","-80.2624"
"2008","Tallahassee","FL","10","30.5291","-84.2364"
"2008","Tampa","FL","22","28.0107","-82.4595"
"2008","Ten Thousand Islands","FL","8","25.95","-81.62"
"2008","Venice-Englewood","FL","85","27.0048","-82.3793"
"2008","Wekiva River","FL","103","28.7863","-81.3679"
"2008","West Marion County","FL","82","29.109","-82.2944"
"2008","West Palm Beach","FL","7","26.5672","-80.127"
"2008","West Pasco (New Port Richey)","FL","100","28.2604","-82.6949"
"2008","West Volusia County","FL","300","29.0543","-81.3039"
"2008","Zellwood-Mount Dora","FL","135","28.7309","-81.6062"
"2008","Albany","GA","2","31.4333","-84.4167"
"2008","Atlanta","GA","517","33.9667","-84.6667"
"2008","Carter's Lake","GA","32","34.5801","-84.7917"
"2008","Lake Blackshear","GA","1","31.9621","-83.8839"
"2008","Macon","GA","0","32.8321","-83.6663"
"2008","Okefenokee N.W.R.","GA","158","30.8001","-82.1333"
"2008","Piedmont N.W.R.-Rum Creek W.M.A.","GA","21","33.0936","-83.747"
"2008","St. Catherines Island","GA","11","31.6351","-81.1226"
"2008","Dekalb","IL","1","42.0333","-88.7667"
"2008","Evanston (north shore)","IL","1","42.1379","-87.7882"
"2008","Lisle Arboretum","IL","0","41.7518","-87.9738"
"2008","McHenry County","IL","11","42.3203","-88.365"
"2008","Rockford","IL","1","42.3667","-89.1667"
"2008","Thorn Creek-Park Forest","IL","1","41.4563","-87.725"
"2008","Eagle Creek Valley","IN","53","39.9269","-86.3383"
"2008","Fort Wayne","IN","12","41.1998","-85.1329"
"2008","Goose Pond","IN","2","38.9678","-87.1864"
"2008","Hanover-Madison","IN","0","38.7382","-85.4706"
"2008","Lake Monroe","IN","42","39.0152","-86.3984"
"2008","Muncie","IN","12","40.1833","-85.3667"
"2008","Muscatatuck N.W.R.","IN","414","38.9594","-85.7983"
"2008","Northeast LaPorte County","IN","5","41.6776","-86.6684"
"2008","Oakland City","IN","32","38.2899","-87.3454"
"2008","Ohio River","IN","5","39.1021","-84.9016"
"2008","Spring Mill S.P.","IN","10","38.7233","-86.417"
"2008","Whitewater S.P.","IN","53","39.5909","-84.9936"
"2008","Calloway County","KY","9","36.6003","-88.1999"
"2008","Lincolns Birthplace-Hodgenville, LaRue County","KY","25","37.573","-85.74"
"2008","Louisville","KY","70","38.2929","-85.6283"
"2008","Somerset","KY","2","37.1025","-84.6038"
"2008","Cheneyville-Lecompte","LA","468","31.1","-92.3667"
"2008","Lafayette","LA","2","30.1901","-92.1042"
"2008","Seneca","MD","5","39.0671","-77.3285"
"2008","Clinton","MI","10","42.0916","-84.0351"
"2008","Detroit","MI","44","42.7213","-83.551"
"2008","Dowagiac","MI","362","41.9667","-86.0833"
"2008","Hartland","MI","30","42.6305","-83.8364"
"2008","Holland","MI","1","42.75","-86.1"
"2008","Kalamazoo","MI","3","42.2963","-85.6482"
"2008","Waterloo State Recreation Area","MI","1465","42.3245","-84.2097"
"2008","Laclede County","MO","0","37.6333","-92.6167"
"2008","Loess Bluffs (formerly Squaw Creek) N.W.R.","MO","2","40.0833","-95.2667"
"2008","Jackson County","MS","67","30.4366","-88.7119"
"2008","Greensboro","NC","0","36.1163","-79.837"
"2008","Henderson County","NC","1","35.343","-82.553"
"2008","Adams County","OH","0","38.7953","-83.5461"
"2008","Caesar Creek-Spring Valley","OH","20","39.501","-84.0224"
"2008","Cincinnati","OH","277","39.1","-84.3"
"2008","Grand Rapids-Waterville","OH","4","41.506","-83.807"
"2008","Hamilton-Fairfield","OH","0","39.4004","-84.536"
"2008","Oxford","OH","140","39.5078","-84.7169"
"2008","Paint Creek Area","OH","0","39.2622","-83.445"
"2008","Long Point","ON","265","42.6211","-80.3908"
"2008","Southeastern Bradford County","PA","1","41.7033","-76.2747"
"2008","Wyncote","PA","1","40.1223","-75.128"
"2008","South Kingstown","RI","1","41.4295","-71.5588"
"2008","Columbia","SC","3","33.93","-80.9214"
"2008","Santee N.W.R.","SC","20","33.5104","-80.408"
"2008","Chattanooga","TN","95","35.104","-85.2292"
"2008","Clay County","TN","102","36.4995","-85.3667"
"2008","Cookeville","TN","13","36.1448","-85.4747"
"2008","Crossville","TN","79","35.8621","-85.0169"
"2008","Franklin-Coffee County","TN","249","35.302","-86.0567"
"2008","Great Smoky Mountains N.P.","TN","0","35.7146","-83.4863"
"2008","Hiwassee","TN","8164","35.3655","-84.92"
"2008","Knoxville","TN","5","35.9136","-84.0796"
"2008","Memphis","TN","0","35.15","-89.9333"
"2008","Nickajack Lake","TN","11","35.0664","-85.5113"
"2008","Savannah","TN","16","35.1632","-88.1666"
"2008","White County","TN","159","35.9082","-85.598"
"2008","Charles Town","WV","5","39.3319","-77.8512"
"2009","Eufaula N.W.R.","AL","6","31.9939","-85.0886"
"2009","Gulf Shores","AL","8","30.3167","-87.6333"
"2009","Wheeler N.W.R.","AL","4130","34.6001","-86.8837"
"2009","Wapanocca N.W.R.","AR","87","35.35","-90.2333"
"2009","Alafia Banks","FL","205","27.792","-82.3349"
"2009","Aripeka-Bayport","FL","400","28.4667","-82.5833"
"2009","Avon Park A.F. Range","FL","71","27.6501","-81.3167"
"2009","Bradenton","FL","39","27.501","-82.5631"
"2009","Brooksville","FL","335","28.548","-82.3245"
"2009","Cocoa","FL","203","28.3622","-80.7026"
"2009","Corkscrew Swamp Sanctuary","FL","47","26.3666","-81.5217"
"2009","Crystal River","FL","2","28.8712","-82.5776"
"2009","East Pasco","FL","400","28.3103","-82.2374"
"2009","Econlockhatchee","FL","630","28.7094","-81.1467"
"2009","Emeralda-Sunnyhill","FL","690","28.85","-81.8501"
"2009","Fakahatchee","FL","10","26.1486","-81.4535"
"2009","Flagler","FL","23","29.497","-81.265"
"2009","Fort Pierce","FL","68","27.4177","-80.3828"
"2009","Gainesville","FL","8000","29.6027","-82.3127"
"2009","Hamilton County","FL","57","30.336","-82.7595"
"2009","Jonathan Dickinson S.P.","FL","44","26.9921","-80.1469"
"2009","Kissimmee Valley","FL","342","28.2062","-81.3936"
"2009","Lakeland","FL","345","28.0261","-81.8507"
"2009","Lake Placid","FL","500","27.2601","-81.3441"
"2009","Lake Wales","FL","232","27.8939","-81.5189"
"2009","Long Pine Key","FL","8","25.3568","-80.7186"
"2009","Melrose","FL","379","29.748","-81.9929"
"2009","Merritt Island N.W.R.","FL","3","28.6171","-80.6815"
"2009","Myakka River S.P.","FL","340","27.233","-82.236"
"2009","North Pinellas","FL","12","28.0672","-82.7388"
"2009","Peace River","FL","90","26.9243","-82.0474"
"2009","Ponce Inlet","FL","32","29.0623","-81.0073"
"2009","Sarasota","FL","216","27.2841","-82.4976"
"2009","South Brevard County","FL","139","27.8486","-80.55"
"2009","STA5-Clewiston","FL","16","26.516","-80.916"
"2009","Stuart","FL","99","27.2121","-80.2624"
"2009","Tampa","FL","11","28.0107","-82.4595"
"2009","Ten Thousand Islands","FL","7","25.95","-81.62"
"2009","Venice-Englewood","FL","60","27.0048","-82.3793"
"2009","Wekiva River","FL","97","28.7863","-81.3679"
"2009","West Marion County","FL","150","29.109","-82.2944"
"2009","West Palm Beach","FL","7","26.5672","-80.127"
"2009","West Pasco (New Port Richey)","FL","130","28.2604","-82.6949"
"2009","West Volusia County","FL","180","29.0543","-81.3039"
"2009","Zellwood-Mount Dora","FL","60","28.7309","-81.6062"
"2009","Albany","GA","459","31.4333","-84.4167"
"2009","Atlanta","GA","414","33.9667","-84.6667"
"2009","Carter's Lake","GA","98","34.5801","-84.7917"
"2009","Chattahoochee National Forest Songbird M.A.","GA","0","34.8775","-84.6474"
"2009","Dalton","GA","40","34.7667","-84.9667"
"2009","Dublin","GA","17","32.6297","-82.9239"
"2009","Floyd County","GA","42","34.2898","-85.1805"
"2009","Lake Blackshear","GA","192","31.9621","-83.8839"
"2009","Lake Oconee","GA","15","33.612","-83.2823"
"2009","Macon","GA","0","32.8321","-83.6663"
"2009","Okefenokee N.W.R.","GA","82","30.8001","-82.1333"
"2009","St. Catherines Island","GA","16","31.6351","-81.1226"
"2009","Barrington","IL","0","42.0668","-88.1333"
"2009","Carlyle Lake","IL","1","38.7","-89.2667"
"2009","Lisle Arboretum","IL","8","41.7518","-87.9738"
"2009","Goose Pond","IN","2","38.9678","-87.1864"
"2009","Hamilton County","IN","5","40.0907","-86.0334"
"2009","Indianapolis","IN","50","39.8694","-86.0389"
"2009","Lafayette","IN","0","40.4605","-86.9157"
"2009","Lake Monroe","IN","2","39.0152","-86.3984"
"2009","Muscatatuck N.W.R.","IN","5","38.9594","-85.7983"
"2009","Oakland City","IN","4","38.2899","-87.3454"
"2009","Ohio River","IN","14","39.1021","-84.9016"
"2009","Richmond","IN","1","39.8289","-84.956"
"2009","Southern Lake County","IN","0","41.32","-87.3098"
"2009","Turkey Run S.P.","IN","1","39.8845","-87.2052"
"2009","Whitewater S.P.","IN","140","39.5909","-84.9936"
"2009","Frankfort","KY","0","38.2271","-84.8525"
"2009","Land Between the Lakes","KY","13","36.9367","-88.1683"
"2009","Louisville","KY","0","38.2929","-85.6283"
"2009","Wayne County","KY","2","36.8972","-84.8213"
"2009","Cheneyville-Lecompte","LA","650","31.1","-92.3667"
"2009","Crowley","LA","5","30.1107","-92.3619"
"2009","Lafayette","LA","4","30.1901","-92.1042"
"2009","Ann Arbor","MI","0","42.3172","-83.7781"
"2009","Clinton","MI","1","42.0916","-84.0351"
"2009","Dowagiac","MI","171","41.9667","-86.0833"
"2009","Hartland","MI","0","42.6305","-83.8364"
"2009","Arkabutla Lake","MS","17","34.7624","-90.1306"
"2009","Jackson County","MS","63","30.4366","-88.7119"
"2009","Southern Hancock County","MS","1","30.2906","-89.5034"
"2009","Mattamuskeet N.W.R.","NC","1","35.45","-76.1333"
"2009","Pettigrew S.P.","NC","1","35.7667","-76.45"
"2009","Cumberland County","NJ","4","39.3325","-75.2004"
"2009","Salem","NJ","1","39.614","-75.4142"
"2009","Somerset County","NJ","0","40.5823","-74.622"
"2009","Montezuma","NY","4","43.0029","-76.731"
"2009","Caesar Creek-Spring Valley","OH","2","39.501","-84.0224"
"2009","East Fork Lake S.P.","OH","20","38.9871","-84.0253"
"2009","Grand Rapids-Waterville","OH","0","41.506","-83.807"
"2009","Hamilton-Fairfield","OH","3","39.4004","-84.536"
"2009","Mohican State Forest","OH","1","40.5818","-82.3042"
"2009","Paint Creek Area","OH","0","39.2622","-83.445"
"2009","Portsmouth","OH","7","38.7798","-83.1086"
"2009","Western Hamilton County","OH","461","39.2065","-84.636"
"2009","Cedar Creek","ON","32","42.0694","-82.8727"
"2009","Long Point","ON","115","42.6211","-80.3908"
"2009","Point Pelee","ON","18","42.0186","-82.5265"
"2009","Linesville","PA","13","41.6028","-80.4296"
"2009","Southern Bucks County","PA","1","40.1765","-74.8971"
"2009","Clemson","SC","1","34.6346","-82.8364"
"2009","Santee N.W.R.","SC","23","33.5104","-80.408"
"2009","Bristol","TN","3","36.6058","-82.0999"
"2009","Chattanooga","TN","11","35.104","-85.2292"
"2009","Clay County","TN","56","36.4995","-85.3667"
"2009","Cookeville","TN","200","36.1448","-85.4747"
"2009","Crossville","TN","0","35.8621","-85.0169"
"2009","DeKalb County","TN","11","36.02","-85.85"
"2009","Franklin-Coffee County","TN","278","35.302","-86.0567"
"2009","Hiwassee","TN","10073","35.3655","-84.92"
"2009","Knoxville","TN","52","35.9136","-84.0796"
"2009","Nashville","TN","0","36.0545","-86.9287"
"2009","Warren County","TN","5","35.6748","-85.777"
"2009","White County","TN","4","35.9082","-85.598"
"2009","Gordonsville","VA","0","38.1427","-78.1893"
"2009","Baraboo","WI","0","43.4891","-89.7386"
"2009","Fort Atkinson","WI","1","42.9021","-88.8273"
"2009","Pardeeville","WI","1","43.6337","-89.3609"
"2009","Spencer","WI","1","44.8","-90.2333"
"2010","Eufaula N.W.R.","AL","3","31.9939","-85.0886"
"2010","Gulf Shores","AL","7","30.3167","-87.6333"
"2010","Wheeler N.W.R.","AL","3199","34.6001","-86.8837"
"2010","Arkadelphia","AR","2","34.1333","-93.05"
"2010","Alafia Banks","FL","180","27.792","-82.3349"
"2010","Aripeka-Bayport","FL","450","28.4667","-82.5833"
"2010","Avon Park A.F. Range","FL","66","27.6501","-81.3167"
"2010","Bay County","FL","0","30.1851","-85.6719"
"2010","Bradenton","FL","34","27.501","-82.5631"
"2010","Brooksville","FL","182","28.548","-82.3245"
"2010","Cocoa","FL","77","28.3622","-80.7026"
"2010","Corkscrew Swamp Sanctuary","FL","25","26.3666","-81.5217"
"2010","Dade County","FL","1","25.8402","-80.1883"
"2010","Daytona Beach","FL","8","29.25","-81.1167"
"2010","East Pasco","FL","350","28.3103","-82.2374"
"2010","Econlockhatchee","FL","700","28.7094","-81.1467"
"2010","Emeralda-Sunnyhill","FL","675","28.85","-81.8501"
"2010","Fakahatchee","FL","1","26.1486","-81.4535"
"2010","Flagler","FL","10","29.497","-81.265"
"2010","Fort Pierce","FL","112","27.4177","-80.3828"
"2010","Gainesville","FL","4000","29.6027","-82.3127"
"2010","Hamilton County","FL","78","30.336","-82.7595"
"2010","Ichetucknee-Santa Fe-O'Leno","FL","275","29.9335","-82.6785"
"2010","Jonathan Dickinson S.P.","FL","75","26.9921","-80.1469"
"2010","Kissimmee Valley","FL","680","28.2062","-81.3936"
"2010","Lake City","FL","300","30.1894","-82.6371"
"2010","Lakeland","FL","227","28.0261","-81.8507"
"2010","Lake Placid","FL","2600","27.2601","-81.3441"
"2010","Lake Wales","FL","217","27.8939","-81.5189"
"2010","Long Pine Key","FL","2","25.3568","-80.7186"
"2010","Melrose","FL","331","29.748","-81.9929"
"2010","Merritt Island N.W.R.","FL","6","28.6171","-80.6815"
"2010","Myakka River S.P.","FL","97","27.233","-82.236"
"2010","North Pinellas","FL","36","28.0672","-82.7388"
"2010","Peace River","FL","100","26.9243","-82.0474"
"2010","Ponce Inlet","FL","42","29.0623","-81.0073"
"2010","Sarasota","FL","177","27.2841","-82.4976"
"2010","South Brevard County","FL","172","27.8486","-80.55"
"2010","STA5-Clewiston","FL","46","26.516","-80.916"
"2010","St. Augustine","FL","2","29.9333","-81.3162"
"2010","St. Petersburg","FL","3","27.7991","-82.6794"
"2010","Stuart","FL","107","27.2121","-80.2624"
"2010","Tampa","FL","31","28.0107","-82.4595"
"2010","Ten Thousand Islands","FL","8","25.95","-81.62"
"2010","Venice-Englewood","FL","71","27.0048","-82.3793"
"2010","Wekiva River","FL","150","28.7863","-81.3679"
"2010","West Marion County","FL","320","29.109","-82.2944"
"2010","West Palm Beach","FL","10","26.5672","-80.127"
"2010","West Pasco (New Port Richey)","FL","100","28.2604","-82.6949"
"2010","West Volusia County","FL","440","29.0543","-81.3039"
"2010","Zellwood-Mount Dora","FL","59","28.7309","-81.6062"
"2010","Albany","GA","278","31.4333","-84.4167"
"2010","Atlanta","GA","1618","33.9667","-84.6667"
"2010","Carter's Lake","GA","126","34.5801","-84.7917"
"2010","Floyd County","GA","4","34.2898","-85.1805"
"2010","Lake Blackshear","GA","193","31.9621","-83.8839"
"2010","Lake Oconee","GA","91","33.612","-83.2823"
"2010","Macon","GA","140","32.8321","-83.6663"
"2010","Okefenokee N.W.R.","GA","63","30.8001","-82.1333"
"2010","Peachtree City","GA","394","33.3468","-84.6231"
"2010","St. Catherines Island","GA","11","31.6351","-81.1226"
"2010","Burlington","IA","1","40.8365","-91.1096"
"2010","Barrington","IL","45","42.0668","-88.1333"
"2010","Calumet City-Sand Ridge","IL","10","41.6155","-87.5395"
"2010","Cypress Creek","IL","8","37.319","-89.0213"
"2010","Morris-Wilmington","IL","1","41.3034","-88.3016"
"2010","Elkhart County","IN","4","41.6527","-85.8344"
"2010","Fort Wayne","IN","0","41.1998","-85.1329"
"2010","Goose Pond","IN","67","38.9678","-87.1864"
"2010","Hamilton County","IN","0","40.0907","-86.0334"
"2010","Indianapolis","IN","32","39.8694","-86.0389"
"2010","Lake Monroe","IN","4","39.0152","-86.3984"
"2010","Muncie","IN","0","40.1833","-85.3667"
"2010","Muscatatuck N.W.R.","IN","352","38.9594","-85.7983"
"2010","Oakland City","IN","7","38.2899","-87.3454"
"2010","Pigeon River State Fish & Wildlife Area","IN","54","41.6418","-85.2771"
"2010","Richmond","IN","125","39.8289","-84.956"
"2010","Tippecanoe","IN","80","41.3237","-85.7887"
"2010","Topeka","IN","20","41.5394","-85.5394"
"2010","Whitewater S.P.","IN","1900","39.5909","-84.9936"
"2010","Danville","KY","0","37.6463","-84.7733"
"2010","Daviess County South","KY","0","37.6938","-86.9958"
"2010","Frankfort","KY","0","38.2271","-84.8525"
